maherali_name	family	has_am	has_ecm	has_nm	has_er	has_orm	has_nfix
Scaevola_gaudichaudii	Goodeniaceae	1	0	0	0	0	
Scaevola_parvibarbata	Goodeniaceae	1	0	0	0	0	
Scaevola_procera	Goodeniaceae	1	0	0	0	0	
Scaevola_taccada	Goodeniaceae	1	0	0	0	0	
Scandix_pecten-veneris	Apiaceae	1	0	0	0	0	
Schefflera_angustissima	Araliaceae	1	0	0	0	0	
Schiedea_spergulina	Caryophyllaceae	1	0	0	0	0	
Schinus_patagonicus	Anacardiaceae	1	0	0	0	0	
Schinus_terebinthifolius	Anacardiaceae	1	0	0	0	0	
Schisandra_sphenanthera	Schisandraceae	1	0	0	0	0	
Schizachne_purpurascens	Poaceae	1	0	0	0	0	
Schizachyrium_scoparium	Poaceae	1	0	0	0	0	
Schizachyrium_tenerum	Poaceae	1	0	0	0	0	
Schizanthus_pinnatus	Solanaceae	1	0	0	0	0	
Schizolobium_parahyba	Fabaceae	1	0	0	0	0	
Schlumbergera_truncata	Cactaceae	1	0	0	0	0	
Schoenoplectus_acutus	Cyperaceae	1	0	0	0	0	
Schoenoplectus_pungens	Cyperaceae	1	0	0	0	0	
Schoenoplectus_supinus	Cyperaceae	1	0	0	0	0	
Schoenoplectus_validus	Cyperaceae	1	0	0	0	0	
Scilla_autumnalis	Asparagaceae	1	0	0	0	0	
Scilla_siberica	Asparagaceae	1	0	0	0	0	
Scirpus_atrovirens	Cyperaceae	1	0	0	0	0	
Scirpus_cyperinus	Cyperaceae	1	0	0	0	0	
Scirpus_pendulus	Cyperaceae	1	0	0	0	0	
Scleria_latifolia	Cyperaceae	1	0	0	0	0	
Scleria_lithosperma	Cyperaceae	1	0	0	0	0	
Scleria_melaleuca	Cyperaceae	1	0	0	0	0	
Sclerocarya_birrea	Anacardiaceae	1	0	0	0	0	
Sclerolaena_diacantha	Amaranthaceae	1	0	0	0	0	
Scorodophloeus_zenkeri	Fabaceae	1	0	0	0	0	
Scorpiurus_muricatus	Fabaceae	1	0	0	0	0	
Scorzonera_acanthoclada	Asteraceae	1	0	0	0	0	
Scorzonera_humilis	Asteraceae	1	0	0	0	0	
Scorzonera_ketzkhowelii	Asteraceae	1	0	0	0	0	
Scorzonera_purpurea	Asteraceae	1	0	0	0	0	
Scorzonera_pusilla	Asteraceae	1	0	0	0	0	
Scorzonera_radiata	Asteraceae	1	0	0	0	0	
Scorzonera_sericeo-lanata	Asteraceae	1	0	0	0	0	
Scorzonera_tuberosa	Asteraceae	1	0	0	0	0	
Scrophucephalus_minimus	Scrophulariaceae	1	0	0	0	0	
Scrophularia_auriculata	Scrophulariaceae	1	0	0	0	0	
Scrophularia_lateriflora	Scrophulariaceae	1	0	0	0	0	
Scutellaria_chaematochlora	Lamiaceae	1	0	0	0	0	
Scutellaria_orientalis	Lamiaceae	1	0	0	0	0	
Scutellaria_scordifolia	Lamiaceae	1	0	0	0	0	
Scutellaria_sieversii	Lamiaceae	1	0	0	0	0	
Sebastiania_commersoniana	Euphorbiaceae	1	0	0	0	0	
Securinega_virgata	Phyllanthaceae	1	0	0	0	0	
Sedum_adolphii	Crassulaceae	1	0	0	0	0	
Sedum_sarmentosum	Crassulaceae	1	0	0	0	0	
Selenicereus_macdonaldiae	Cactaceae	1	0	0	0	0	
Senecio_albopurpureus	Asteraceae	1	0	0	0	0	
Senecio_articulatus	Asteraceae	1	0	0	0	0	
Senecio_atropurpureus	Asteraceae	1	0	0	0	0	
Senecio_bicolor	Asteraceae	1	0	0	0	0	
Senecio_candolleanus	Asteraceae	1	0	0	0	0	
Senecio_erucifolius	Asteraceae	1	0	0	0	0	
Senecio_incanus	Asteraceae	1	0	0	0	0	
Senecio_integrifolius	Asteraceae	1	0	0	0	0	
Senecio_jacquinianus	Asteraceae	1	0	0	0	0	
Senecio_nemorensis	Asteraceae	1	0	0	0	0	
Senecio_pyroglossus	Asteraceae	1	0	0	0	0	
Senecio_squalidus	Asteraceae	1	0	0	0	0	
Senecio_subalpinus	Asteraceae	1	0	0	0	0	
Senecio_vernalis	Asteraceae	1	0	0	0	0	
Senecio_viscosus	Asteraceae	1	0	0	0	0	
Senna_corymbosa	Fabaceae	1	0	0	0	0	
Senna_macranthera	Fabaceae	1	0	0	0	0	
Senna_multijuga	Fabaceae	1	0	0	0	0	
Senna_reticulata	Fabaceae	1	0	0	0	0	
Senna_siamea	Fabaceae	1	0	0	0	0	
Senna_spectabilis	Fabaceae	1	0	0	0	0	
Sequoia_sempervirens	Cupressaceae	1	0	0	0	0	
Sequoiadendron_giganteum	Cupressaceae	1	0	0	0	0	
Serenoa_repens	Arecaceae	1	0	0	0	0	
Seriphidium_cinum	Asteraceae	1	0	0	0	0	
Seriphidium_ferganense	Asteraceae	1	0	0	0	0	
Seriphidium_nitrosum	Asteraceae	1	0	0	0	0	
Seriphidium_transiliense	Asteraceae	1	0	0	0	0	
Serratula_coronata	Asteraceae	1	0	0	0	0	
Serratula_tinctoria	Asteraceae	1	0	0	0	0	
Sesamum_indicum	Pedaliaceae	1	0	0	0	0	
Sesbania_formosa	Fabaceae	1	0	0	0	0	
Sesbania_grandiflora	Fabaceae	1	0	0	0	0	
Sesbania_javanica	Fabaceae	1	0	0	0	0	
Sesbania_nudica	Fabaceae	1	0	0	0	0	
Sesbania_pachycarpa	Fabaceae	1	0	0	0	0	
Sesbania_punicea	Fabaceae	1	0	0	0	0	
Sesbania_sesban	Fabaceae	1	0	0	0	0	
Sesbania_tomentosa	Fabaceae	1	0	0	0	0	
Seseli_ledebourii	Apiaceae	1	0	0	0	0	
Seseli_libanotis	Apiaceae	1	0	0	0	0	
Seseli_tortuosum	Apiaceae	1	0	0	0	0	
Sesleria_coerulans	Poaceae	1	0	0	0	0	
Sesleria_phleoides	Poaceae	1	0	0	0	0	
Sesleria_varia	Poaceae	1	0	0	0	0	
Setaria_flavida	Poaceae	1	0	0	0	0	
Setaria_glauca	Poaceae	1	0	0	0	0	
Setaria_italica	Poaceae	1	0	0	0	0	
Setaria_palmifolia	Poaceae	1	0	0	0	0	
Setaria_parviflora	Poaceae	1	0	0	0	0	
Setaria_pumila	Poaceae	1	0	0	0	0	
Setaria_verticillata	Poaceae	1	0	0	0	0	
Shepherdia_canadensis	Elaeagnaceae	1	0	0	0	0	
Sherardia_arvensis	Rubiaceae	1	0	0	0	0	
Shibataea_kumasaca	Poaceae	1	0	0	0	0	
Shorea_balangeran	Dipterocarpaceae	1	0	0	0	0	
Shorea_teysmanniana	Dipterocarpaceae	1	0	0	0	0	
Shorea_uliginosa	Dipterocarpaceae	1	0	0	0	0	
Sibiraea_laevigata	Rosaceae	1	0	0	0	0	
Sida_cordifolia	Malvaceae	1	0	0	0	0	
Sida_fallax	Malvaceae	1	0	0	0	0	
Sida_szechuensis	Malvaceae	1	0	0	0	0	
Sideritis_montana	Lamiaceae	1	0	0	0	0	
Sigesbeckia_jorullensis	Asteraceae	1	0	0	0	0	
Sigesbeckia_orientalis	Asteraceae	1	0	0	0	0	
Silaum_silaus	Apiaceae	1	0	0	0	0	
Silene_colorata	Caryophyllaceae	1	0	0	0	0	
Silene_otites	Caryophyllaceae	1	0	0	0	0	
Simarouba_amara	Simaroubaceae	1	0	0	0	0	
Sisymbrium_irio	Brassicaceae	1	0	0	0	0	
Sisyrinchium_atlanticum	Iridaceae	1	0	0	0	0	
Sloanea_guianensis	Elaeocarpaceae	1	0	0	0	0	
Smilacina_racemosa	Asparagaceae	1	0	0	0	0	
Smilax_aspera	Smilacaceae	1	0	0	0	0	
Smilax_corbularia	Smilacaceae	1	0	0	0	0	
Smilax_excelsa	Smilacaceae	1	0	0	0	0	
Smilax_hypoglauca	Smilacaceae	1	0	0	0	0	
Smilax_indica	Smilacaceae	1	0	0	0	0	
Socratea_exorrhiza	Arecaceae	1	0	0	0	0	
Solanum_aculeatissimum	Solanaceae	1	0	0	0	0	
Solanum_argenteum	Solanaceae	1	0	0	0	0	
Solanum_hazenii	Solanaceae	1	0	0	0	0	
Solanum_hindsianum	Solanaceae	1	0	0	0	0	
Solanum_johannae	Solanaceae	1	0	0	0	0	
Solanum_pseudocapsicum	Solanaceae	1	0	0	0	0	
Solanum_surattense	Solanaceae	1	0	0	0	0	
Solanum_tuberosum	Solanaceae	1	0	0	0	0	
Solidago_altissima	Asteraceae	1	0	0	0	0	
Solidago_caucasica	Asteraceae	1	0	0	0	0	
Solidago_chilensis	Asteraceae	1	0	0	0	0	
Solidago_gigantea	Asteraceae	1	0	0	0	0	
Solidago_graminifolia	Asteraceae	1	0	0	0	0	
Solidago_litoralis	Asteraceae	1	0	0	0	0	
Solidago_nemoralis	Asteraceae	1	0	0	0	0	
Solidago_rigida	Asteraceae	1	0	0	0	0	
Solidago_rugosa	Asteraceae	1	0	0	0	0	
Solidago_sempervirens	Asteraceae	1	0	0	0	0	
Solidago_virgaurea	Asteraceae	1	0	0	0	0	
Sonchus_oleraceus	Asteraceae	1	0	0	0	0	
Sophora_chrysophylla	Fabaceae	1	0	0	0	0	
Sorbus_aria	Rosaceae	1	0	0	0	0	
Sorbus_caucasica	Rosaceae	1	0	0	0	0	
Sorbus_intermedia	Rosaceae	1	0	0	0	0	
Sorbus_persica	Rosaceae	1	0	0	0	0	
Sorbus_sibirica	Rosaceae	1	0	0	0	0	
Sorghastrum_nutans	Poaceae	1	0	0	0	0	
Sorghum_bicolor	Poaceae	1	0	0	0	0	
Sorghum_nitidum	Poaceae	1	0	0	0	0	
Sorghum_x	Poaceae	1	0	0	0	0	
Sorocea_bonplandii	Moraceae	1	0	0	0	0	
Sparaxis_tricolor	Iridaceae	1	0	0	0	0	
Sparganium_eurycarpum	Typhaceae	1	0	0	0	0	
Spartina_cynosuroides	Poaceae	1	0	0	0	0	
Spartina_gracilis	Poaceae	1	0	0	0	0	
Spartina_patens	Poaceae	1	0	0	0	0	
Spartina_pectinata	Poaceae	1	0	0	0	0	
Spartium_junceum	Fabaceae	1	0	0	0	0	
Spermacoce_articularis	Rubiaceae	1	0	0	0	0	
Spermacoce_pusilla	Rubiaceae	1	0	0	0	0	
Sphaeromeria_cana	Asteraceae	1	0	0	0	0	
Sphagneticola_trilobata	Asteraceae	1	0	0	0	0	
Sphenopholis_obtusata	Poaceae	1	0	0	0	0	
Spiraea_baldshuanica	Rosaceae	1	0	0	0	0	
Spiraea_beauverdiana	Rosaceae	1	0	0	0	0	
Spiraea_betulifolia	Rosaceae	1	0	0	0	0	
Spiraea_canescens	Rosaceae	1	0	0	0	0	
Spiraea_chamaedryfolia	Rosaceae	1	0	0	0	0	
Spiraea_crenata	Rosaceae	1	0	0	0	0	
Spiraea_decumbens	Rosaceae	1	0	0	0	0	
Spiraea_hypericifolia	Rosaceae	1	0	0	0	0	
Spiraea_latifolia	Rosaceae	1	0	0	0	0	
Spiraea_media	Rosaceae	1	0	0	0	0	
Spiraea_mongolica	Rosaceae	1	0	0	0	0	
Spiraea_tomentosa	Rosaceae	1	0	0	0	0	
Spiraea_trilobata	Rosaceae	1	0	0	0	0	
Spiraea_xbumalda	Rosaceae	1	0	0	0	0	
Spiraea_xvanhouttei	Rosaceae	1	0	0	0	0	
Spirodela_polyrhiza	Araceae	1	0	0	0	0	
Spodiopogon_cotulifer	Poaceae	1	0	0	0	0	
Sporobolus_airoides	Poaceae	1	0	0	0	0	
Sporobolus_cryptandrus	Poaceae	1	0	0	0	0	
Sporobolus_fertilis	Poaceae	1	0	0	0	0	
Sporobolus_heterolepis	Poaceae	1	0	0	0	0	
Sporobolus_virginicus	Poaceae	1	0	0	0	0	
Sporobolus_wrightii	Poaceae	1	0	0	0	0	
Staavia_radiata	Bruniaceae	1	0	0	0	0	
Stachypitys_ferruginea	Podocarpaceae	1	0	0	0	0	
Stachys_balansae	Lamiaceae	1	0	0	0	0	
Stachys_germanica	Lamiaceae	1	0	0	0	0	
Stachys_maritima	Lamiaceae	1	0	0	0	0	
Stachys_nivea	Lamiaceae	1	0	0	0	0	
Stachys_orientalis	Lamiaceae	1	0	0	0	0	
Stachys_ossetica	Lamiaceae	1	0	0	0	0	
Stachys_palustris	Lamiaceae	1	0	0	0	0	
Stapelia_glabricaulis	Apocynaceae	1	0	0	0	0	
Staudtia_kamerunensis	Myristicaceae	1	0	0	0	0	
Stegnosperma_halimifolium	Stegnospermataceae	1	0	0	0	0	
Steinchisma_laxum	Poaceae	1	0	0	0	0	
Stenocereus_gummosus	Cactaceae	1	0	0	0	0	
Stenocereus_queretaroensis	Cactaceae	1	0	0	0	0	
Stenocereus_stellatus	Cactaceae	1	0	0	0	0	
Stenocereus_thurberi	Cactaceae	1	0	0	0	0	
Stenogyne_purpurea	Lamiaceae	1	0	0	0	0	
Sterculia_pruriens	Malvaceae	1	0	0	0	0	
Stipa_arabica	Poaceae	1	0	0	0	0	
Stipa_aristiglumis	Poaceae	1	0	0	0	0	
Stipa_bungeana	Poaceae	1	0	0	0	0	
Stipa_caragana	Poaceae	1	0	0	0	0	
Stipa_hohenackeriana	Poaceae	1	0	0	0	0	
Stipa_holosericea	Poaceae	1	0	0	0	0	
Stipa_kirghisorum	Poaceae	1	0	0	0	0	
Stipa_lessingiana	Poaceae	1	0	0	0	0	
Stipa_letourneuxii	Poaceae	1	0	0	0	0	
Stipa_orientalis	Poaceae	1	0	0	0	0	
Stipa_pennata	Poaceae	1	0	0	0	0	
Stipa_pulcherrima	Poaceae	1	0	0	0	0	
Stipa_regeliana	Poaceae	1	0	0	0	0	
Stipa_sareptana	Poaceae	1	0	0	0	0	
Stipa_tenacissima	Poaceae	1	0	0	0	0	
Stipa_tirsa	Poaceae	1	0	0	0	0	
Stipa_ucrainica	Poaceae	1	0	0	0	0	
Stipa_zalesskii	Poaceae	1	0	0	0	0	
Stromanthe_porteana	Marantaceae	1	0	0	0	0	
Strombosia_grandifolia	Olacaceae	1	0	0	0	0	
Strophanthus_capensis	Apocynaceae	1	0	0	0	0	
Strophostyles_helvola	Fabaceae	1	0	0	0	0	
Strophostyles_umbellata	Fabaceae	1	0	0	0	0	
Strychnos_brasiliensis	Loganiaceae	1	0	0	0	0	
Stryphnodendron_microstachyum	Fabaceae	1	0	0	0	0	
Stylosanthes_capitata	Fabaceae	1	0	0	0	0	
Stylosanthes_guianensis	Fabaceae	1	0	0	0	0	
Stylosanthes_leiocarpa	Fabaceae	1	0	0	0	0	
Stylosanthes_macrocephala	Fabaceae	1	0	0	0	0	
Stylosanthes_scarbaeoidesand	Fabaceae	1	0	0	0	0	
Styphelia_tameiameiae	Ericaceae	1	0	0	0	0	
Suaeda_glauca	Amaranthaceae	1	0	0	0	0	
Succisa_pratensis	Caprifoliaceae	1	0	0	0	0	
Swainsona_phacoides	Fabaceae	1	0	0	0	0	
Swartzia_jenmanii	Fabaceae	1	0	0	0	0	
Swertia_dichotoma	Gentianaceae	1	0	0	0	0	
Swertia_iberica	Gentianaceae	1	0	0	0	0	
Swertia_lactea	Gentianaceae	1	0	0	0	0	
Swertia_perennis	Gentianaceae	1	0	0	0	0	
Swietenia_macrophylla	Meliaceae	1	0	0	0	0	
Syagrus_romanzoffiana	Arecaceae	1	0	0	0	0	
Symphonia_globulifera	Clusiaceae	1	0	0	0	0	
Symphoria_racemosa	Caprifoliaceae	1	0	0	0	0	
Symphoricarpos_albus	Caprifoliaceae	1	0	0	0	0	
Symphyoloma_graveolens	Apiaceae	1	0	0	0	0	
Symphyotrichum_ericoides	Asteraceae	1	0	0	0	0	
Symphyotrichum_laeve	Asteraceae	1	0	0	0	0	
Symphyotrichum_lateriflorum	Asteraceae	1	0	0	0	0	
Symphyotrichum_novae-angliae	Asteraceae	1	0	0	0	0	
Symphyotrichum_novi-belgii	Asteraceae	1	0	0	0	0	
Symphyotrichum_subulatum	Asteraceae	1	0	0	0	0	
Symphytum_officinale	Boraginaceae	1	0	0	0	0	
Synedrella_nodiflora	Asteraceae	1	0	0	0	0	
Syngonium_podophyllum	Araceae	1	0	0	0	0	
Syringa_amurensis	Oleaceae	1	0	0	0	0	
Syringa_josikaea	Oleaceae	1	0	0	0	0	
Syringa_persica	Oleaceae	1	0	0	0	0	
Syringa_pubescens	Oleaceae	1	0	0	0	0	
Syzygium_firmum	Myrtaceae	1	0	0	0	0	
Syzygium_guineense	Myrtaceae	1	0	0	0	0	
Syzygium_megacarpum	Myrtaceae	1	0	0	0	0	
Syzygium_nervosum	Myrtaceae	1	0	0	0	0	
Syzygium_resa	Myrtaceae	1	0	0	0	0	
Tabebuia_impetiginosa	Bignoniaceae	1	0	0	0	0	
Tabebuia_roseoalba	Bignoniaceae	1	0	0	0	0	
Tabernaemontana_catharinensis	Apocynaceae	1	0	0	0	0	
Tabernaemontana_donnell-smithii	Apocynaceae	1	0	0	0	0	
Tabernaemontana_rupicola	Apocynaceae	1	0	0	0	0	
Tagetes_tenuifolia	Asteraceae	1	0	0	0	0	
Tamarindus_indica	Fabaceae	1	0	0	0	0	
Tamarix_arceuthoides	Tamaricaceae	1	0	0	0	0	
Tamarix_chinensis	Tamaricaceae	1	0	0	0	0	
Tamarix_hispida	Tamaricaceae	1	0	0	0	0	
Tanacetum_balsamita	Asteraceae	1	0	0	0	0	
Tanacetum_bipinnatum	Asteraceae	1	0	0	0	0	
Tanacetum_chamaemelifolium	Asteraceae	1	0	0	0	0	
Tanacetum_cinerariifolium	Asteraceae	1	0	0	0	0	
Tanacetum_corymbosum	Asteraceae	1	0	0	0	0	
Tanacetum_daghestanicum	Asteraceae	1	0	0	0	0	
Tanarius_peltatus	Euphorbiaceae	1	0	0	0	0	
Tapirira_obtusa	Anacardiaceae	1	0	0	0	0	
Tapura_guianensis	Dichapetalaceae	1	0	0	0	0	
Taraxacum_ceratophorum	Asteraceae	1	0	0	0	0	
Taraxacum_confusum	Asteraceae	1	0	0	0	0	
Taraxacum_erythrospermum	Asteraceae	1	0	0	0	0	
Taraxacum_glabrum	Asteraceae	1	0	0	0	0	
Taraxacum_glaucanthum	Asteraceae	1	0	0	0	0	
Taraxacum_japonicum	Asteraceae	1	0	0	0	0	
Taraxacum_monochlamydeum	Asteraceae	1	0	0	0	0	
Taraxacum_officinale	Asteraceae	1	0	0	0	0	
Taxus_baccata	Taxaceae	1	0	0	0	0	
Taxus_x	Taxaceae	1	0	0	0	0	
Tecoma_stans	Bignoniaceae	1	0	0	0	0	
Tectona_grandis	Lamiaceae	1	0	0	0	0	
Telopea_speciosissima	Proteaceae	1	0	0	0	0	
Tephrosia_purpurea	Fabaceae	1	0	0	0	0	
Tephrosia_sphaerospora	Fabaceae	1	0	0	0	0	
Terminalia_catappa	Combretaceae	1	0	0	0	0	
Terminalia_superba	Combretaceae	1	0	0	0	0	
Tetraclinis_articulata	Cupressaceae	1	0	0	0	0	
Tetragonia_tetragonioides	Aizoaceae	1	0	0	0	0	
Tetrameles_nudiflora	Tetramelaceae	1	0	0	0	0	
Tetramerista_glabra	Tetrameristaceae	1	0	0	0	0	
Tetraria_capillaris	Cyperaceae	1	0	0	0	0	
Teucrium_botrys	Lamiaceae	1	0	0	0	0	
Teucrium_chamaedrys	Lamiaceae	1	0	0	0	0	
Teucrium_fruticans	Lamiaceae	1	0	0	0	0	
Teucrium_multinodum	Lamiaceae	1	0	0	0	0	
Teucrium_orientale	Lamiaceae	1	0	0	0	0	
Teucrium_polium	Lamiaceae	1	0	0	0	0	
Teucrium_scordium	Lamiaceae	1	0	0	0	0	
Teucrium_scorodonia	Lamiaceae	1	0	0	0	0	
Thalamia_cupressina	Podocarpaceae	1	0	0	0	0	
Thalictrum_aquilegiifolium	Ranunculaceae	1	0	0	0	0	
Thalictrum_foetidum	Ranunculaceae	1	0	0	0	0	
Thalictrum_lucidum	Ranunculaceae	1	0	0	0	0	
Thalictrum_minus	Ranunculaceae	1	0	0	0	0	
Thalictrum_simplex	Ranunculaceae	1	0	0	0	0	
Themeda_triandra	Poaceae	1	0	0	0	0	
Theobroma_cacao	Malvaceae	1	0	0	0	0	
Thermopsis_lanceolata	Fabaceae	1	0	0	0	0	
Thespesia_populnea	Malvaceae	1	0	0	0	0	
Thevetia_peruviana	Apocynaceae	1	0	0	0	0	
Thlaspi_montanum	Brassicaceae	1	0	0	0	0	
Thuja_occidentalis	Cupressaceae	1	0	0	0	0	
Thuja_plicata	Cupressaceae	1	0	0	0	0	
Thuja_standishii	Cupressaceae	1	0	0	0	0	
Thujopsis_dolabrata	Cupressaceae	1	0	0	0	0	
Thymus_desjatovae	Lamiaceae	1	0	0	0	0	
Thymus_marschallianus	Lamiaceae	1	0	0	0	0	
Thymus_mastichina	Lamiaceae	1	0	0	0	0	
Thymus_polytrichus	Lamiaceae	1	0	0	0	0	
Thymus_praecox	Lamiaceae	1	0	0	0	0	
Thymus_pulegioides	Lamiaceae	1	0	0	0	0	
Thymus_serpyllum	Lamiaceae	1	0	0	0	0	
Thymus_vulgaris	Lamiaceae	1	0	0	0	0	
Thysanolaena_latifolia	Poaceae	1	0	0	0	0	
Tibouchina_granulosa	Melastomataceae	1	0	0	0	0	
Tipuana_tipu	Fabaceae	1	0	0	0	0	
Titanodendron_hunsteinii	Araucariaceae	1	0	0	0	0	
Tithonia_diversifolia	Asteraceae	1	0	0	0	0	
Tithymalus_macroceras	Euphorbiaceae	1	0	0	0	0	
Tithymalus_squamosus	Euphorbiaceae	1	0	0	0	0	
Tofieldia_calyculata	Tofieldiaceae	1	0	0	0	0	
Torilis_arvensis	Apiaceae	1	0	0	0	0	
Torilis_japonica	Apiaceae	1	0	0	0	0	
Tournefortia_argentea	Boraginaceae	1	0	0	0	0	
Tovomita_albiflora	Clusiaceae	1	0	0	0	0	
Tovomita_obovata	Clusiaceae	1	0	0	0	0	
Trachelospermum_jasminoides	Apocynaceae	1	0	0	0	0	
Trachycarpus_fortunei	Arecaceae	1	0	0	0	0	
Trachymene_glaucifolia	Araliaceae	1	0	0	0	0	
Trachypogon_spicatus	Poaceae	1	0	0	0	0	
Trachyspermum_ammi	Apiaceae	1	0	0	0	0	
Tragopogon_capitatus	Asteraceae	1	0	0	0	0	
Tragopogon_dubius	Asteraceae	1	0	0	0	0	
Tragopogon_marginifolius	Asteraceae	1	0	0	0	0	
Tragopogon_orientalis	Asteraceae	1	0	0	0	0	
Tragopogon_pratensis	Asteraceae	1	0	0	0	0	
Tragus_racemosus	Poaceae	1	0	0	0	0	
Trema_micrantha	Cannabaceae	1	0	0	0	0	
Trema_orientalis	Cannabaceae	1	0	0	0	0	
Trematolobelia_kauaiensis	Campanulaceae	1	0	0	0	0	
Tribulus_terrester	Zygophyllaceae	1	0	0	0	0	
Trichilia_casaretti	Meliaceae	1	0	0	0	0	
Trichilia_claussenii	Meliaceae	1	0	0	0	0	
Trichilia_elegans	Meliaceae	1	0	0	0	0	
Trichodesma_zeylanicum	Boraginaceae	1	0	0	0	0	
Trichoscypha_acuminata	Anacardiaceae	1	0	0	0	0	
Tridax_procumbens	Asteraceae	1	0	0	0	0	
Tridens_flavus	Poaceae	1	0	0	0	0	
Trifolium_alexandrinum	Fabaceae	1	0	0	0	0	
Trifolium_ambiguum	Fabaceae	1	0	0	0	0	
Trifolium_arvense	Fabaceae	1	0	0	0	0	
Trifolium_aureum	Fabaceae	1	0	0	0	0	
Trifolium_badium	Fabaceae	1	0	0	0	0	
Trifolium_campestre	Fabaceae	1	0	0	0	0	
Trifolium_canescens	Fabaceae	1	0	0	0	0	
Trifolium_dubium	Fabaceae	1	0	0	0	0	
Trifolium_fontanum	Fabaceae	1	0	0	0	0	
Trifolium_glomeratum	Fabaceae	1	0	0	0	0	
Trifolium_incarnatum	Fabaceae	1	0	0	0	0	
Trifolium_lupinaster	Fabaceae	1	0	0	0	0	
Trifolium_medium	Fabaceae	1	0	0	0	0	
Trifolium_repens	Fabaceae	1	0	0	0	0	
Trifolium_spadiceum	Fabaceae	1	0	0	0	0	
Trifolium_trichocephalum	Fabaceae	1	0	0	0	0	
Trigonella_arcuata	Fabaceae	1	0	0	0	0	
Trigonella_foenum-graecum	Fabaceae	1	0	0	0	0	
Trigonella_grandiflora	Fabaceae	1	0	0	0	0	
Trillium_flexipes	Melanthiaceae	1	0	0	0	0	
Triodia_basedowii	Poaceae	1	0	0	0	0	
Tripleurospermum_inodorum	Asteraceae	1	0	0	0	0	
Tripleurospermum_maritimum	Asteraceae	1	0	0	0	0	
Tripleurospermum_perforatum	Asteraceae	1	0	0	0	0	
Tripogon_filiformis	Poaceae	1	0	0	0	0	
Tripolium_pannonicum	Asteraceae	1	0	0	0	0	
Tripsacum_dactyloides	Poaceae	1	0	0	0	0	
Triraphis_mollis	Poaceae	1	0	0	0	0	
Trisetum_alpestre	Poaceae	1	0	0	0	0	
Trisetum_flavescens	Poaceae	1	0	0	0	0	
Trisetum_sibiricum	Poaceae	1	0	0	0	0	
Triteleia_laxa	Asparagaceae	1	0	0	0	0	
Triticum_carthlicum	Poaceae	1	0	0	0	0	
Triticum_dicoccon	Poaceae	1	0	0	0	0	
Triticum_dicoccum	Poaceae	1	0	0	0	0	
Triticum_durum	Poaceae	1	0	0	0	0	
Triticum_monococcum	Poaceae	1	0	0	0	0	
Triticum_paleocolichium	Poaceae	1	0	0	0	0	
Triticum_polonicum	Poaceae	1	0	0	0	0	
Triticum_sativum	Poaceae	1	0	0	0	0	
Triticum_spelta	Poaceae	1	0	0	0	0	
Triticum_timopheevii	Poaceae	1	0	0	0	0	
Trollius_asiaticus	Ranunculaceae	1	0	0	0	0	
Trollius_europaeus	Ranunculaceae	1	0	0	0	0	
Trollius_ranunculinus	Ranunculaceae	1	0	0	0	0	
Tropaeolum_majus	Tropaeolaceae	1	0	0	0	0	
Tulipa_behmiana	Liliaceae	1	0	0	0	0	
Tulipa_biflora	Liliaceae	1	0	0	0	0	
Tulipa_bifloriformis	Liliaceae	1	0	0	0	0	
Tulipa_gesneriana	Liliaceae	1	0	0	0	0	
Tulipa_greigii	Liliaceae	1	0	0	0	0	
Tulipa_kaufmanniana	Liliaceae	1	0	0	0	0	
Tulipa_schrenkii	Liliaceae	1	0	0	0	0	
Turczaninovia_fastigiata	Asteraceae	1	0	0	0	0	
Turnera_ulmifolia	Passifloraceae	1	0	0	0	0	
Typha_x	Typhaceae	1	0	0	0	0	
Uapaca_heudelotii	Phyllanthaceae	1	0	0	0	0	
Ulex_europaeus	Fabaceae	1	0	0	0	0	
Ulex_parviflorus	Fabaceae	1	0	0	0	0	
Ulmus_procera	Ulmaceae	1	0	0	0	0	
Ulmus_x	Ulmaceae	1	0	0	0	0	
Uniola_paniculata	Poaceae	1	0	0	0	0	
Urera_glabra	Urticaceae	1	0	0	0	0	
Urochloa_brizantha	Poaceae	1	0	0	0	0	
Urochloa_decumbens	Poaceae	1	0	0	0	0	
Urochloa_dictyoneura	Poaceae	1	0	0	0	0	
Urochloa_humidicola	Poaceae	1	0	0	0	0	
Urochloa_mutica	Poaceae	1	0	0	0	0	
Ursinia_anthemoides	Asteraceae	1	0	0	0	0	
Vaccinium_calycinum	Ericaceae	1	0	0	0	0	
Vaccinium_dentatum	Ericaceae	1	0	0	0	0	
Vaccinium_reticulatum	Ericaceae	1	0	0	0	0	
Vachellia_caven	Fabaceae	1	0	0	0	0	
Vachellia_nilotica	Fabaceae	1	0	0	0	0	
Valeriana_cardamines	Caprifoliaceae	1	0	0	0	0	
Valeriana_colchica	Caprifoliaceae	1	0	0	0	0	
Valeriana_jelenevskyi	Caprifoliaceae	1	0	0	0	0	
Valeriana_laxiflora	Caprifoliaceae	1	0	0	0	0	
Valeriana_rossica	Caprifoliaceae	1	0	0	0	0	
Valerianella_locusta	Caprifoliaceae	1	0	0	0	0	
Valerianella_turkestanica	Caprifoliaceae	1	0	0	0	0	
Vallisneria_americana	Hydrocharitaceae	1	0	0	0	0	
