werner_name	family	has_am	has_ecm	has_nm	has_er	has_orm	has_nfix
Clivia_nobilis	Amaryllidaceae	1	0	0	0	0	0
Clusia_fluminensis	Clusiaceae	1	0	0	0	0	0
Clusia_grandiflora	Clusiaceae	1	0	0	0	0	0
Clusia_minor	Clusiaceae	1	0	0	0	0	0
Coccoloba_uvifera	Polygonaceae	1	1	0	0	0	0
Cocculus_orbiculatus	Menispermaceae	1	0	0	0	0	0
Cochlearia_anglica	Brassicaceae	1	0	1	0	0	0
Cochlearia_danica	Brassicaceae	1	0	0	0	0	0
Cochlearia_officinalis	Brassicaceae	1	0	1	0	0	0
Cochlospermum_vitifolium	Bixaceae	1	0	0	0	0	0
Cocos_nucifera	Arecaceae	1	0	0	0	0	0
Codonopsis_clematidea	Campanulaceae	1	0	0	0	0	0
Coffea_arabica	Rubiaceae	1	0	0	0	0	0
Coincya_monensis	Brassicaceae	0	0	1	0	0	0
Colchicum_autumnale	Colchicaceae	1	0	0	0	0	0
Colebrookea_oppositifolia	Lamiaceae	1	0	0	0	0	0
Colletia_hystrix	Rhamnaceae	1	0	0	0	0	1
Colletia_spinosissima	Rhamnaceae	1	0	0	0	0	1
Collinsonia_canadensis	Lamiaceae	1	0	0	0	0	0
Colobanthus_apetalus	Caryophyllaceae	1	0	0	0	0	0
Colobanthus_muscoides	Caryophyllaceae	0	0	1	0	0	0
Colocasia_esculenta	Araceae	1	0	0	0	0	0
Comarum_palustre	Rosaceae	1	0	1	0	0	0
Comastoma_tenellum	Gentianaceae	1	0	0	0	0	0
Combretocarpus_rotundatus	Anisophylleaceae	0	0	1	0	0	0
Combretum_adenogonium	Combretaceae	1	0	0	0	0	0
Combretum_apiculatum	Combretaceae	1	0	0	0	0	0
Combretum_collinum	Combretaceae	1	0	0	0	0	0
Combretum_imberbe	Combretaceae	1	0	0	0	0	0
Combretum_molle	Combretaceae	1	0	0	0	0	0
Combretum_zeyheri	Combretaceae	1	0	0	0	0	0
Commelina_communis	Commelinaceae	1	0	1	0	0	0
Commiphora_africana	Burseraceae	1	0	0	0	0	0
Commiphora_leptophloeos	Burseraceae	1	0	0	0	0	0
Comptonia_peregrina	Myricaceae	1	0	1	0	0	1
Conceveiba_guianensis	Euphorbiaceae	1	0	0	0	0	0
Conium_maculatum	Apiaceae	1	0	0	0	0	0
Conoclinium_coelestinum	Asteraceae	1	0	0	0	0	0
Conospermum_taxifolium	Proteaceae	1	0	0	0	0	0
Consolida_ajacis	Ranunculaceae	1	0	0	0	0	0
Consolida_regalis	Ranunculaceae	1	0	0	0	0	0
Convallaria_majalis	Asparagaceae	1	0	1	0	0	0
Convolvulus_arvensis	Convolvulaceae	1	0	1	0	0	0
Convolvulus_tricolor	Convolvulaceae	1	0	0	0	0	0
Copaifera_langsdorffii	Fabaceae	1	0	0	0	0	0
Copaifera_multijuga	Fabaceae	1	0	0	0	0	0
Coprosma_ernodeoides	Rubiaceae	1	0	0	0	0	0
Coprosma_robusta	Rubiaceae	1	0	0	0	0	0
Corallorhiza_maculata	Orchidaceae	0	0	0	0	0	0
Corallorhiza_mertensiana	Orchidaceae	0	0	0	0	0	0
Corallorhiza_trifida	Orchidaceae	0	0	0	0	1	0
Corchorus_olitorius	Malvaceae	1	0	0	0	0	0
Corchorus_tridens	Malvaceae	1	0	0	0	0	0
Cordia_alliodora	Cordiaceae	1	0	0	0	0	0
Cordia_bicolor	Cordiaceae	1	0	0	0	0	0
Cordia_curassavica	Cordiaceae	1	0	0	0	0	0
Cordia_nodosa	Cordiaceae	1	0	0	0	0	0
Cordia_trichotoma	Cordiaceae	1	0	0	0	0	0
Coreopsis_tinctoria	Asteraceae	1	0	0	0	0	0
Coriandrum_sativum	Apiaceae	1	0	0	0	0	0
Cornus_alba	Cornaceae	1	0	1	0	0	0
Cornus_canadensis	Cornaceae	1	0	0	0	0	0
Cornus_florida	Cornaceae	1	0	0	0	0	0
Cornus_mas	Cornaceae	1	0	0	0	0	0
Cornus_sanguinea	Cornaceae	1	0	1	0	0	0
Cornus_sericea	Cornaceae	1	0	0	0	0	0
Cornus_suecica	Cornaceae	1	0	0	0	0	0
Coronilla_minima	Fabaceae	1	0	0	0	0	1
Coronilla_scorpioides	Fabaceae	1	0	0	0	0	1
Correa_reflexa	Rutaceae	1	0	0	0	0	0
Cortaderia_selloana	Poaceae	1	0	0	0	0	0
Cortusa_matthioli	Primulaceae	1	0	0	0	0	0
Corylus_avellana	Betulaceae	1	1	0	0	0	0
Corylus_colurna	Betulaceae	0	1	0	0	0	0
Corylus_heterophylla	Betulaceae	0	1	0	0	0	0
Corylus_sieboldiana	Betulaceae	0	1	0	0	0	0
Corymbia_citriodora	Myrtaceae	1	1	0	0	0	0
Corymbia_gummifera	Myrtaceae	0	1	0	0	0	0
Corymbia_maculata	Myrtaceae	1	1	0	0	0	0
Corymbia_papuana	Myrtaceae	0	1	0	0	0	0
Corymbia_porrecta	Myrtaceae	0	1	0	0	0	0
Corymbia_terminalis	Myrtaceae	0	1	0	0	0	0
Corymbia_torelliana	Myrtaceae	0	1	0	0	0	0
Corynephorus_canescens	Poaceae	1	0	1	0	0	0
Cosmos_bipinnatus	Asteraceae	0	0	1	0	0	0
Costus_scaber	Costaceae	1	0	0	0	0	0
Costus_spiralis	Costaceae	1	0	0	0	0	0
Cota_tinctoria	Asteraceae	1	0	0	0	0	0
Cotinus_coggygria	Anacardiaceae	1	0	0	0	0	0
Cotoneaster_integerrimus	Rosaceae	1	0	0	0	0	0
Cotoneaster_melanocarpus	Rosaceae	1	0	0	0	0	0
Cotoneaster_multiflorus	Rosaceae	1	0	0	0	0	0
Cotoneaster_submultiflorus	Rosaceae	1	0	0	0	0	0
Couepia_robusta	Chrysobalanaceae	1	0	0	0	0	0
Coula_edulis	Coulaceae	1	0	0	0	0	0
Couratari_guianensis	Lecythidaceae	1	0	0	0	0	0
Couratari_stellata	Lecythidaceae	1	0	0	0	0	0
Cousinia_astracanica	Asteraceae	1	0	0	0	0	0
Cousinia_microcarpa	Asteraceae	1	0	0	0	0	0
Crassocephalum_crepidioides	Asteraceae	1	0	0	0	0	0
Crassula_moschata	Crassulaceae	0	0	1	0	0	0
Crassula_rupestris	Crassulaceae	1	0	0	0	0	0
Crataegus_azarolus	Rosaceae	1	0	0	0	0	0
Crataegus_laevigata	Rosaceae	1	1	0	0	0	0
Crataegus_maximowiczii	Rosaceae	1	0	1	0	0	0
Crataegus_monogyna	Rosaceae	1	1	0	0	0	0
Crataegus_pinnatifida	Rosaceae	1	0	1	0	0	0
Cratoxylum_arborescens	Hypericaceae	1	0	0	0	0	0
Crepidospermum_goudotianum	Burseraceae	1	0	0	0	0	0
Crepidospermum_rhoifolium	Burseraceae	1	0	0	0	0	0
Crepis_aurea	Asteraceae	1	1	0	0	0	0
Crepis_biennis	Asteraceae	1	0	0	0	0	0
Crepis_capillaris	Asteraceae	1	0	0	0	0	0
Crepis_foetida	Asteraceae	1	0	1	0	0	0
Crepis_mollis	Asteraceae	1	0	0	0	0	0
Crepis_multicaulis	Asteraceae	1	0	0	0	0	0
Crepis_paludosa	Asteraceae	1	0	1	0	0	0
Crepis_praemorsa	Asteraceae	1	0	0	0	0	0
Crepis_setosa	Asteraceae	1	0	0	0	0	0
Crepis_tectorum	Asteraceae	1	0	1	0	0	0
Crepis_zacintha	Asteraceae	1	0	0	0	0	0
Crinum_asiaticum	Amaryllidaceae	1	0	0	0	0	0
Crocus_vernus	Iridaceae	1	0	0	0	0	0
Crotalaria_incana	Fabaceae	1	0	0	0	0	1
Croton_floribundus	Euphorbiaceae	1	0	0	0	0	0
Croton_kongensis	Euphorbiaceae	1	0	0	0	0	0
Croton_punctatus	Euphorbiaceae	1	0	0	0	0	0
Croton_sarcopetalus	Euphorbiaceae	1	0	0	0	0	0
Croton_tricolor	Euphorbiaceae	1	0	0	0	0	0
Croton_urucurana	Euphorbiaceae	1	0	0	0	0	0
Cruciata_articulata	Rubiaceae	0	1	0	0	0	0
Cruciata_glabra	Rubiaceae	0	0	1	0	0	0
Cruciata_laevipes	Rubiaceae	1	0	1	0	0	0
Cruciata_taurica	Rubiaceae	1	0	0	0	0	0
Cryptocarya_mackinnoniana	Lauraceae	1	0	0	0	0	0
Cryptomeria_japonica	Cupressaceae	1	0	0	0	0	0
Ctenolepis_cerasiformis	Cucurbitaceae	1	0	0	0	0	0
Cucumis_melo	Cucurbitaceae	1	0	0	0	0	0
Cucumis_sativus	Cucurbitaceae	1	0	0	0	0	0
Cucurbita_pepo	Cucurbitaceae	1	0	0	0	0	0
Cullen_discolor	Fabaceae	1	0	0	0	0	1
Cullen_pallidum	Fabaceae	1	0	0	0	0	1
Cupaniopsis_anacardioides	Sapindaceae	1	0	0	0	0	0
Cuphea_carthagenensis	Lythraceae	1	0	0	0	0	0
Cupressus_funebris	Cupressaceae	1	0	0	0	0	0
Cupressus_sempervirens	Cupressaceae	1	0	0	0	0	0
Cupressus_torulosa	Cupressaceae	1	0	0	0	0	0
Cutandia_memphitica	Poaceae	0	0	1	0	0	0
Cyanea_leptostegia	Campanulaceae	1	0	0	0	0	0
Cycas_circinalis	Cycadaceae	1	0	0	0	0	0
Cycas_pectinata	Cycadaceae	1	0	0	0	0	0
Cycas_revoluta	Cycadaceae	1	0	0	0	0	0
Cyclamen_hederifolium	Primulaceae	1	0	0	0	0	0
Cyclamen_persicum	Primulaceae	1	0	0	0	0	0
Cyclamen_purpurascens	Primulaceae	1	0	0	0	0	0
Cydonia_oblonga	Rosaceae	1	0	0	0	0	0
Cylicodiscus_gabunensis	Fabaceae	1	0	0	0	0	0
Cymbalaria_muralis	Plantaginaceae	1	0	0	0	0	0
Cynanchum_acutum	Apocynaceae	1	0	0	0	0	0
Cynanchum_thesioides	Apocynaceae	1	0	0	0	0	0
Cynara_cardunculus	Asteraceae	1	0	0	0	0	0
Cynodon_dactylon	Poaceae	1	0	1	0	0	0
Cynoglossum_creticum	Boraginaceae	1	0	0	0	0	0
Cynoglossum_officinale	Boraginaceae	1	0	0	0	0	0
Cynosurus_cristatus	Poaceae	1	0	0	0	0	0
Cynosurus_echinatus	Poaceae	1	0	1	0	0	0
Cyperus_alternifolius	Cyperaceae	0	0	1	0	0	0
Cyperus_capitatus	Cyperaceae	0	0	1	0	0	0
Cyperus_compressus	Cyperaceae	1	0	1	0	0	0
Cyperus_difformis	Cyperaceae	1	0	1	0	0	0
Cyperus_esculentus	Cyperaceae	0	0	1	0	0	0
Cyperus_fuscus	Cyperaceae	0	0	1	0	0	0
Cyperus_iria	Cyperaceae	1	0	0	0	0	0
Cyperus_laevigatus	Cyperaceae	1	0	0	0	0	0
Cyperus_rotundus	Cyperaceae	1	0	1	0	0	0
Cyperus_squarrosus	Cyperaceae	1	0	1	0	0	0
Cyperus_strigosus	Cyperaceae	1	0	1	0	0	0
Cypripedium_calceolus	Orchidaceae	0	0	1	0	1	0
Cypripedium_californicum	Orchidaceae	0	0	0	0	1	0
Cypripedium_candidum	Orchidaceae	0	0	0	0	1	0
Cypripedium_fasciculatum	Orchidaceae	0	0	0	0	1	0
Cypripedium_guttatum	Orchidaceae	0	0	0	0	1	0
Cypripedium_montanum	Orchidaceae	0	0	0	0	1	0
Cypripedium_parviflorum	Orchidaceae	0	0	0	0	1	0
Cyrtocarpa_edulis	Anacardiaceae	1	0	0	0	0	0
Cyrtosia_septentrionalis	Orchidaceae	0	0	0	0	1	0
Cytisus_nigricans	Fabaceae	1	0	0	0	0	1
Cytisus_scoparius	Fabaceae	1	0	0	0	0	1
Daboecia_cantabrica	Ericaceae	0	0	0	1	0	0
Dacrycarpus_dacrydioides	Podocarpaceae	1	0	0	0	0	0
Dacrydium_cupressinum	Podocarpaceae	1	0	0	0	0	0
Dactylis_glomerata	Poaceae	1	0	1	0	0	0
Dactyloctenium_aegyptium	Poaceae	1	0	0	0	0	0
Dactylorhiza_fuchsii	Orchidaceae	0	0	0	0	1	0
Dactylorhiza_maculata	Orchidaceae	0	0	0	0	1	0
Dactylorhiza_majalis	Orchidaceae	0	0	0	0	1	0
Dactylorhiza_sambucina	Orchidaceae	0	1	0	0	1	0
Dalbergia_melanoxylon	Fabaceae	1	0	0	0	0	1
Dalbergia_miscolobium	Fabaceae	1	0	0	0	0	1
Dalbergia_oliveri	Fabaceae	1	0	0	0	0	1
Dalbergia_sissoo	Fabaceae	1	0	0	0	0	1
Danthonia_alpina	Poaceae	1	0	0	0	0	0
Danthonia_decumbens	Poaceae	1	0	0	0	0	0
Daphne_gnidium	Thymelaeaceae	1	0	0	0	0	0
Daphne_laureola	Thymelaeaceae	1	0	0	0	0	0
Daphne_mezereum	Thymelaeaceae	1	0	1	0	0	0
Dasiphora_fruticosa	Rosaceae	1	0	0	0	0	0
Datura_metel	Solanaceae	1	0	0	0	0	0
Datura_stramonium	Solanaceae	1	0	0	0	0	0
Daucus_carota	Apiaceae	1	0	1	0	0	0
Daviesia_corymbosa	Fabaceae	1	0	0	0	0	1
Declieuxia_fruticosa	Rubiaceae	1	0	0	0	0	0
Delilia_biflora	Asteraceae	1	0	0	0	0	0
Delonix_regia	Fabaceae	1	0	0	0	0	0
Dendrocalamus_asper	Poaceae	1	0	0	0	0	0
Dendrocalamus_strictus	Poaceae	1	0	1	0	0	0
Deschampsia_antarctica	Poaceae	1	0	1	0	0	0
Deschampsia_cespitosa	Poaceae	1	0	1	0	0	0
Deschampsia_chapmanii	Poaceae	1	0	0	0	0	0
Descurainia_sophia	Brassicaceae	0	0	1	0	0	0
Desmanthus_illinoensis	Fabaceae	1	0	0	0	0	1
Desmodium_microphyllum	Fabaceae	1	0	0	0	0	1
Detarium_macrocarpum	Fabaceae	1	0	0	0	0	0
Deuterocohnia_longipetala	Bromeliaceae	0	0	1	0	0	0
Deutzia_discolor	Hydrangeaceae	1	0	1	0	0	0
Dialium_guianense	Fabaceae	1	0	0	0	0	0
Dialium_guineense	Fabaceae	1	0	0	0	0	0
Dianella_sandwicensis	Asphodelaceae	1	0	0	0	0	0
Dianthus_barbatus	Caryophyllaceae	0	0	1	0	0	0
Dianthus_carthusianorum	Caryophyllaceae	1	0	1	0	0	0
Dianthus_caryophyllus	Caryophyllaceae	0	0	1	0	0	0
Dianthus_chinensis	Caryophyllaceae	0	0	1	0	0	0
Dianthus_cretaceus	Caryophyllaceae	0	0	1	0	0	0
Dianthus_deltoides	Caryophyllaceae	0	0	1	0	0	0
Dianthus_gratianopolitanus	Caryophyllaceae	0	0	1	0	0	0
Dianthus_plumarius	Caryophyllaceae	0	0	1	0	0	0
Dianthus_superbus	Caryophyllaceae	0	0	1	0	0	0
Diapensia_lapponica	Diapensiaceae	0	0	0	1	0	0
Diatenopteryx_sorbifolia	Sapindaceae	1	0	0	0	0	0
Dichrostachys_cinerea	Fabaceae	1	0	0	0	0	1
Dicorynia_guianensis	Fabaceae	1	0	0	0	0	0
Dictamnus_albus	Rutaceae	1	0	0	0	0	0
Dicymbe_altsonii	Fabaceae	1	1	0	0	0	0
Dicymbe_corymbosa	Fabaceae	1	1	0	0	0	0
Didelotia_africana	Fabaceae	1	1	0	0	0	0
Digitalis_grandiflora	Plantaginaceae	1	0	0	0	0	0
Digitalis_purpurea	Plantaginaceae	1	0	1	0	0	0
Digitaria_ciliaris	Poaceae	1	0	0	0	0	0
Digitaria_didactyla	Poaceae	0	0	1	0	0	0
Digitaria_sanguinalis	Poaceae	1	0	0	0	0	0
Dinizia_excelsa	Fabaceae	1	0	0	0	0	0
Dioon_edule	Zamiaceae	1	0	0	0	0	0
Dioscorea_communis	Dioscoreaceae	1	0	0	0	0	0
Diospyros_dichroa	Ebenaceae	1	0	0	0	0	0
Diospyros_guianensis	Ebenaceae	1	0	0	0	0	0
Diospyros_kaki	Ebenaceae	1	0	0	0	0	0
Diploon_cuspidatum	Sapotaceae	1	0	0	0	0	0
Diplorhynchus_condylocarpon	Apocynaceae	1	0	0	0	0	0
Diplotaxis_erucoides	Brassicaceae	1	0	1	0	0	0
Diplotaxis_muralis	Brassicaceae	1	0	1	0	0	0
Diplotropis_purpurea	Fabaceae	1	0	0	0	0	1
Dipsacus_fullonum	Caprifoliaceae	1	0	1	0	0	0
Dipsacus_strigosus	Caprifoliaceae	1	0	0	0	0	0
Dipterocarpus_alatus	Dipterocarpaceae	1	0	0	0	0	0
Dipterocarpus_palembanicus	Dipterocarpaceae	0	1	0	0	0	0
Dipteryx_odorata	Fabaceae	1	0	0	0	0	0
Dipteryx_oleifera	Fabaceae	1	0	0	0	0	0
Discaria_articulata	Rhamnaceae	1	0	0	0	0	1
Discaria_chacaye	Rhamnaceae	1	0	0	0	0	1
Distemonanthus_benthamianus	Fabaceae	1	0	0	0	0	0
Disterigma_humboldtii	Ericaceae	0	0	0	1	0	0
Distichlis_spicata	Poaceae	1	0	0	0	0	0
Dittrichia_viscosa	Asteraceae	1	0	0	0	0	0
Dodonaea_triquetra	Sapindaceae	1	0	0	0	0	0
Dodonaea_viscosa	Sapindaceae	1	0	0	0	0	0
Doronicum_macrophyllum	Asteraceae	1	0	0	0	0	0
Dorycnium_hirsutum	Fabaceae	0	0	1	0	0	1
Downingia_elegans	Campanulaceae	1	0	0	0	0	0
Draba_bryoides	Brassicaceae	0	0	1	0	0	0
Draba_fladnizensis	Brassicaceae	0	0	1	0	0	0
Draba_nemorosa	Brassicaceae	0	0	1	0	0	0
Draba_siliquosa	Brassicaceae	0	0	1	0	0	0
Dracaena_draco	Asparagaceae	1	0	0	0	0	0
Dracocephalum_grandiflorum	Lamiaceae	1	0	0	0	0	0
Dracocephalum_nutans	Lamiaceae	1	0	0	0	0	0
Dracocephalum_ruyschiana	Lamiaceae	1	0	0	0	0	0
Drosera_anglica	Droseraceae	0	0	1	0	0	0
Drosera_intermedia	Droseraceae	1	0	1	0	0	0
Drosera_rotundifolia	Droseraceae	1	0	1	0	0	0
Dryas_integrifolia	Rosaceae	0	1	0	0	0	0
Dryas_octopetala	Rosaceae	1	1	0	0	0	1
Drymocallis_rupestris	Rosaceae	1	0	0	0	0	0
Dryobalanops_lanceolata	Dipterocarpaceae	0	1	0	0	0	0
Dryobalanops_sumatrensis	Dipterocarpaceae	0	1	0	0	0	0
Dubautia_plantaginea	Asteraceae	1	0	0	0	0	0
Duchesnea_chrysantha	Rosaceae	1	0	0	0	0	0
Duchesnea_indica	Rosaceae	1	0	0	0	0	0
Duguetia_calycina	Annonaceae	1	0	0	0	0	0
Duguetia_echinophora	Annonaceae	1	0	0	0	0	0
Duguetia_pycnastera	Annonaceae	1	0	0	0	0	0
Duguetia_quitarensis	Annonaceae	1	0	0	0	0	0
Duperrea_pavettifolia	Rubiaceae	1	0	0	0	0	0
Dyera_costulata	Apocynaceae	0	0	1	0	0	0
Dysphania_ambrosioides	Chenopodiaceae	1	0	1	0	0	0
Dysphania_botrys	Chenopodiaceae	1	0	0	0	0	0
Ecclinusa_guianensis	Sapotaceae	1	0	0	0	0	0
Ecclinusa_ramiflora	Sapotaceae	1	0	0	0	0	0
Echinaria_capitata	Poaceae	1	0	0	0	0	0
Echinochloa_frumentacea	Poaceae	1	0	0	0	0	0
Echinocystis_lobata	Cucurbitaceae	1	0	0	0	0	0
Echinodorus_grandiflorus	Alismataceae	0	0	1	0	0	0
Echinolaena_inflexa	Poaceae	1	0	0	0	0	0
Echinops_ritro	Asteraceae	1	1	0	0	0	0
Echinops_sphaerocephalus	Asteraceae	1	0	0	0	0	0
Echinops_spinosissimus	Asteraceae	0	0	1	0	0	0
Echium_angustifolium	Boraginaceae	1	0	0	0	0	0
Echium_vulgare	Boraginaceae	1	0	0	0	0	0
Egeria_densa	Hydrocharitaceae	0	0	1	0	0	0
Ehretia_rigida	Ehretiaceae	1	0	0	0	0	0
Ekebergia_capensis	Meliaceae	1	0	0	0	0	0
Elaeagnus_angustifolia	Elaeagnaceae	1	0	1	0	0	1
Elaeagnus_commutata	Elaeagnaceae	1	0	0	0	0	1
Elaeagnus_rhamnoides	NA	1	1	1	0	0	1
Elatine_hexandra	Elatinaceae	1	0	0	0	0	0
Elatostema_parvum	Urticaceae	1	0	0	0	0	0
Eleocharis_acuta	Cyperaceae	1	0	0	0	0	0
Eleocharis_acutangula	Cyperaceae	1	0	0	0	0	0
Eleocharis_dulcis	Cyperaceae	1	0	0	0	0	0
Eleocharis_erythropoda	Cyperaceae	0	0	1	0	0	0
Eleocharis_geniculata	Cyperaceae	1	0	1	0	0	0
Eleocharis_multicaulis	Cyperaceae	0	0	1	0	0	0
Eleocharis_ovata	Cyperaceae	1	0	0	0	0	0
Eleocharis_palustris	Cyperaceae	1	0	1	0	0	0
Eleocharis_quinqueflora	Cyperaceae	1	0	1	0	0	0
Eleocharis_tenuis	Cyperaceae	0	0	1	0	0	0
Eleocharis_uniglumis	Cyperaceae	0	0	1	0	0	0
Elephantorrhiza_elephantina	Fabaceae	1	0	0	0	0	1
Eleusine_coracana	Poaceae	1	0	0	0	0	0
Eleusine_indica	Poaceae	1	0	0	0	0	0
Eleutherococcus_senticosus	Araliaceae	1	0	1	0	0	0
Eleutherococcus_sessiliflorus	Araliaceae	1	0	1	0	0	0
Elodea_canadensis	Hydrocharitaceae	0	0	1	0	0	0
Elsholtzia_ciliata	Lamiaceae	1	0	0	0	0	0
Elymus_canadensis	Poaceae	1	0	0	0	0	0
Elymus_caninus	Poaceae	1	0	1	0	0	0
Elymus_dahuricus	Poaceae	1	0	0	0	0	0
Elymus_elymoides	Poaceae	1	0	0	0	0	0
Elymus_farctus	Poaceae	1	0	1	0	0	0
Elymus_repens	Poaceae	1	0	0	0	0	0
Elymus_sibiricus	Poaceae	1	0	0	0	0	0
Elymus_smithii	Poaceae	1	0	0	0	0	0
Elymus_trachycaulus	Poaceae	1	0	0	0	0	0
Elymus_tsukushiensis	Poaceae	1	0	0	0	0	0
Elymus_virginicus	Poaceae	1	0	0	0	0	0
Emilia_sonchifolia	Asteraceae	1	0	0	0	0	0
Empetrum_nigrum	Ericaceae	0	0	0	1	0	0
Enchylaena_tomentosa	Chenopodiaceae	0	0	1	0	0	0
Endlicheria_bracteolata	Lauraceae	1	0	0	0	0	0
Englerophytum_magalismontanum	Sapotaceae	1	0	0	0	0	0
Enneapogon_cenchroides	Poaceae	1	0	0	0	0	0
Enneapogon_polyphyllus	Poaceae	1	0	0	0	0	0
Entandrophragma_angolense	Meliaceae	1	0	0	0	0	0
Entandrophragma_utile	Meliaceae	1	0	0	0	0	0
Enterolobium_contortisiliquum	Fabaceae	1	0	0	0	0	1
Enterolobium_cyclocarpum	Fabaceae	1	0	0	0	0	1
Enterolobium_schomburgkii	Fabaceae	1	0	0	0	0	1
Enteropogon_acicularis	Poaceae	1	0	0	0	0	0
Epacris_impressa	Ericaceae	0	0	0	1	0	0
Eperua_bijuga	Fabaceae	1	0	0	0	0	0
Eperua_falcata	Fabaceae	1	0	0	0	0	0
Ephedra_distachya	Ephedraceae	1	0	1	0	0	0
Ephedra_intermedia	Ephedraceae	1	0	0	0	0	0
Ephedra_trifurca	Ephedraceae	1	0	0	0	0	0
Epigaea_repens	Ericaceae	0	0	0	1	0	0
Epilobium_alsinifolium	Onagraceae	1	0	1	0	0	0
Epilobium_anagallidifolium	Onagraceae	1	0	0	0	0	0
Epilobium_brachycarpum	Onagraceae	1	0	1	0	0	0
Epilobium_brunnescens	Onagraceae	0	0	1	0	0	0
Epilobium_ciliatum	Onagraceae	1	0	0	0	0	0
Epilobium_hirsutum	Onagraceae	1	0	1	0	0	0
Epilobium_montanum	Onagraceae	1	0	1	0	0	0
Epilobium_obscurum	Onagraceae	1	0	0	0	0	0
Epilobium_palustre	Onagraceae	1	0	0	0	0	0
Epilobium_parviflorum	Onagraceae	1	0	0	0	0	0
Epilobium_pedunculare	Onagraceae	1	0	0	0	0	0
Epilobium_tetragonum	Onagraceae	1	0	0	0	0	0
Epipactis_helleborine	Orchidaceae	0	1	0	0	1	0
Epipactis_leptochila	Orchidaceae	0	1	0	0	1	0
Epipactis_microphylla	Orchidaceae	0	1	0	0	1	0
Epipactis_palustris	Orchidaceae	0	0	1	0	1	0
Epipogium_aphyllum	Orchidaceae	0	0	1	0	1	0
Epipremnum_aureum	Araceae	1	0	0	0	0	0
Eragrostis_bicolor	Poaceae	1	0	0	0	0	0
Eragrostis_capensis	Poaceae	1	0	0	0	0	0
Eragrostis_curvula	Poaceae	1	0	0	0	0	0
Eragrostis_dielsii	Poaceae	1	0	1	0	0	0
Eragrostis_ferruginea	Poaceae	1	0	0	0	0	0
Eragrostis_lehmanniana	Poaceae	1	0	0	0	0	0
Eragrostis_lugens	Poaceae	1	0	0	0	0	0
Eragrostis_minor	Poaceae	1	0	1	0	0	0
Eragrostis_pilosa	Poaceae	1	0	0	0	0	0
Eragrostis_racemosa	Poaceae	1	0	0	0	0	0
Eragrostis_superba	Poaceae	1	0	0	0	0	0
Erechtites_hieraciifolius	Asteraceae	1	0	0	0	0	0
Eremophila_macdonnellii	Scrophulariaceae	1	0	0	0	0	0
Eremopyrum_bonaepartis	Poaceae	1	0	1	0	0	0
Eremopyrum_orientale	Poaceae	1	0	1	0	0	0
Eremopyrum_triticeum	Poaceae	1	0	0	0	0	0
Eriachne_aristidea	Poaceae	1	0	0	0	0	0
Erica_arborea	Ericaceae	0	0	0	1	0	0
Erica_baccans	Ericaceae	0	0	0	1	0	0
Erica_cinerea	Ericaceae	0	0	0	1	0	0
Erica_erigena	Ericaceae	0	0	0	1	0	0
Erica_lasciva	Ericaceae	0	0	0	1	0	0
Erica_mackaiana	Ericaceae	0	0	0	1	0	0
Erica_mammosa	Ericaceae	0	0	0	1	0	0
Erica_multiflora	Ericaceae	0	0	0	1	0	0
Erica_parilis	Ericaceae	0	0	0	1	0	0
Erica_plukenetii	Ericaceae	0	0	0	1	0	0
Erica_subdivaricata	Ericaceae	0	0	0	1	0	0
Erica_tetralix	Ericaceae	0	0	0	1	0	0
Erica_vagans	Ericaceae	0	0	0	1	0	0
Ericameria_nauseosa	Asteraceae	1	0	0	0	0	0
Erigeron_acris	Asteraceae	1	0	1	0	0	0
Erigeron_annuus	Asteraceae	1	0	0	0	0	0
Erigeron_uniflorus	Asteraceae	1	0	0	0	0	0
Eriochloa_villosa	Poaceae	1	0	0	0	0	0
Eriophorum_angustifolium	Cyperaceae	1	0	1	0	0	0
Eriophorum_callitrix	Cyperaceae	0	0	1	0	0	0
Eriophorum_gracile	Cyperaceae	0	0	1	0	0	0
Eriophorum_scheuchzeri	Cyperaceae	0	0	1	0	0	0
Eriophorum_vaginatum	Cyperaceae	1	0	1	0	0	0
Eriophyllum_lanatum	Asteraceae	1	0	0	0	0	0
Eriotheca_pubescens	Malvaceae	1	0	0	0	0	0
Eritrichium_nanum	Boraginaceae	0	0	1	0	0	0
Erodium_cicutarium	Geraniaceae	1	0	1	0	0	0
Erodium_crinitum	Geraniaceae	1	0	0	0	0	0
Erodium_laciniatum	Geraniaceae	1	0	0	0	0	0
Eruca_vesicaria	Brassicaceae	0	0	1	0	0	0
Eryngium_agavifolium	Apiaceae	1	0	0	0	0	0
Eryngium_campestre	Apiaceae	1	0	0	0	0	0
Eryngium_maritimum	Apiaceae	1	0	1	0	0	0
Eryngium_paniculatum	Apiaceae	1	0	0	0	0	0
Eryngium_planum	Apiaceae	1	0	0	0	0	0
Erysimum_cheiranthoides	Brassicaceae	0	0	1	0	0	0
Erysimum_marschallianum	Brassicaceae	0	0	1	0	0	0
Erythrophleum_ivorense	Fabaceae	1	0	0	0	0	1
Escallonia_rubra	Escalloniaceae	1	0	0	0	0	0
Eschscholzia_californica	Papaveraceae	0	1	1	0	0	0
Eschweilera_andina	Lecythidaceae	1	0	0	0	0	0
Eschweilera_coriacea	Lecythidaceae	1	0	0	0	0	0
